z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207
1.8170339381514353,-1.9243052742948332,0.03819243530680651,1.1486137328244848,-1.9817289859854506,-2.839659240284008,1.3245207890568769,-1.8428547565463245,-1.4164386690067283,-1.6396141272243894,1.7743841097848954,-1.8006469341708458
1.413700101469435,-1.6042600040140087,-0.15467003597137582,0.840007008686677,-1.883589063605367,-2.6625346109867927,1.2602913821000055,-1.7526448255981817,-1.4140125885882102,-1.7281851212538017,1.7356433408003895,-1.7798441463507955
0.7987678475626839,-0.5952302839693903,-0.9966538734874292,0.5686237501662754,-1.8543295133955648,-2.3164938598646976,1.1701104051043185,-1.6208532674609437,-1.418869588778936,-1.813110469758285,1.6659343309323222,-1.7633536963156542
-0.4818979361758419,1.2344187255899413,-2.194158056110519,1.4275590938327714,-1.9399104880583973,-1.4190277384226921,1.055242432801997,-1.2923340028705264,-1.4323685141474778,-1.8553916542304167,1.5853108127296949,-1.720865948248958
-1.817446184267101,1.9339929125467044,-2.8206010966023403,2.9169081241861203,-2.11917198516651,0.6194101053653922,0.8966999031093932,-0.6134021520337004,-1.4528112924938408,-1.797698953409605,1.471141227667193,-1.6516465990891496
-1.661655677008563,1.4599443693507168,-2.4030125821759616,2.4828305488644866,-2.064947716159759,1.2662583159972582,0.734267605295085,-0.3934833120974407,-1.4433888085147766,-1.7966505011393041,1.3795874272053525,-1.6054129666698749
-1.5372247041209448,1.1108818222374506,-2.1715409728761,2.2313410141603445,-2.08376179982715,1.9183985934436185,0.5739390435013393,-0.05942641887175935,-1.4407450122792438,-1.7612668083318126,1.2684564040890187,-1.5599435710509362
-1.330099837078265,0.36702792885950447,-1.6884137003480117,1.7610582478077281,-1.938629276292207,1.7812305769859151,0.4903147014070883,-0.00433970846888639,-1.4276447349935246,-1.7681417463044364,1.1757073544464083,-1.555647250212499
-1.2326793937272074,-0.5078744829966435,-1.6332828674496576,1.5040488270122556,-1.8874355763472517,1.6986471463863024,0.38722993537184414,0.104687087688838,-1.4211482275245468,-1.7592801454085312,1.069324342637859,-1.5482976625907556
-1.0008071448409832,-0.9452119012157233,-1.5349711270588011,1.1946567940390826,-1.7473667168558717,1.5623635563844307,0.32881729999228804,0.1355538101908622,-1.4101866891918315,-1.7588972951890132,0.9792830098697985,-1.550024276746307
-0.7154217664898834,-0.9318765773628944,-1.5908538278100972,0.8718664150783916,-1.6907996256435456,1.4724085880267155,0.2527245375441071,0.21458370103736732,-1.4095775018853827,-1.750000709376994,0.8853228937489854,-1.5372608363882596
0.05492576483457206,-1.2951245200038013,-1.6894728173326572,0.5303888730409994,-1.6448217865570098,1.4912310173455767,0.15865519776875908,0.3411349942984487,-1.4067193886571385,-1.7258913182689446,0.7828300020852825,-1.5185864602394537
0.29837720217411373,-0.8116499246681513,-1.7586399965596273,0.5423812030129367,-1.6910945982849683,1.7091239160856684,-0.0028273012884306305,0.622104474755631,-1.4182264699062335,-1.6609125853859166,0.6729031322221439,-1.4739491373279154
0.1792471219470387,-0.01925787377256615,-1.8819541372604778,0.5445395865952519,-1.764092179219072,1.9820384483492381,-0.17026462117067342,0.989970028028505,-1.433743782727345,-1.5659964907931905,0.5390443006446748,-1.4273581116584921
-1.3952754151434819,0.8107985757896907,-1.9838439278959648,-0.1444455135250354,-1.8204935877058848,1.9884569222160555,-0.34851778087990215,1.2609617276989906,-1.4506624606105374,-1.4895146223368179,0.4057845015562119,-1.3921985006498818
-1.6399033851013747,0.7796840720570414,-1.9462539170184685,-0.9811073229258286,-1.8770405136395087,1.7998093523927603,-0.5449900886597517,1.4471467476505406,-1.4463420418569959,-1.4497496656205606,0.2724835488284593,-1.3691769933060187
-1.6269428771889312,-1.205069529338517,-1.782810941341838,-1.7347247313884018,-1.8930555720169435,1.5165249430841805,-0.7523614852271782,1.5186165408956465,-1.4487814208607137,-1.4115041912914341,0.1533303631520754,-1.3555764874358065
-1.3246524228700367,-1.5226281658335814,-1.5296023960960488,-1.8427208594642959,-1.867922616645978,1.324721097895711,-1.0225203920598918,1.488209352470214,-1.4336818962281834,-1.4041328114306906,0.028677941406371924,-1.357114915217754
-0.9734524974012929,-1.1207060395813553,-1.1474466264443592,-1.7592376683269932,-1.812835830690312,1.1747772348999552,-1.3344200364613885,1.3408775807143458,-1.4271117328669218,-1.3800253705259393,-0.09929182807025093,-1.3766947272775927
-0.5670008018731593,-0.8877381299148246,-0.9897599780014962,-1.4727454140976162,-1.7488966467057412,1.1417586276424683,-1.6801770948690233,1.2539619254862722,-1.42772034983161,-1.3392419059998253,-0.24267705491643848,-1.39398374388088
0.4981715447184384,-1.1290027927077417,-0.7825986499422699,-1.3521327807123023,-1.6666747421913441,1.095997492590969,-1.9838450412097235,1.184306236219338,-1.4274898807941623,-1.3035476112309479,-0.37102209371005945,-1.401826543015137
1.4468749224849866,-1.3746524017099608,-0.8186571257461857,-1.3578029531552855,-1.600910749526229,1.063587222028976,-2.298067030649352,1.0052928660230231,-1.4204296216994747,-1.2761018579703631,-0.49052002174791165,-1.3958466386410497
1.6926332886882962,-1.5463077235344516,-0.719449938508086,-1.1981076100791956,-1.5534108417316157,0.9423501200267749,-2.4746945785989203,0.8834962187128306,-1.3744493144073497,-1.3768305398378005,-0.5972370414225747,-1.4009297942108558
1.4388718945959817,-0.9774261458423371,-0.7447738861525244,-1.4039199588519637,-1.5369945830742082,0.7165132490380385,-2.550798863412796,0.8407529923687423,-1.3282244525609441,-1.4627401351091476,-0.6995593600062694,-1.4086627145316666
1.2947024742496296,-0.36607640576589107,-0.6643339540540726,-1.2281067563400017,-1.5280039457499057,0.42238091881738166,-2.551183487323807,0.7984942759324178,-1.279974911841446,-1.543437033529112,-0.7900748652641223,-1.4115058485958907
1.25261002042889,0.7007882444072512,-0.37900161206244987,-0.7578865963944905,-1.5070501672461998,0.09850699918765819,-2.532908291948152,0.6097375875628598,-1.2349922652915333,-1.5845026209086406,-0.8765741969785213,-1.423113009115614
1.516451674448202,1.2828296688797711,0.5888725154386709,-0.3515417337350839,-1.4382105935573568,-0.03724332821285336,-2.4817348695673696,0.38917727276665054,-1.1831498929485802,-1.6428491307883537,-0.9500558524860124,-1.4284876307626488
1.6364589031849472,1.487184092712093,2.4846126313478534,-0.14557798799362165,-1.370871952442778,-0.19608309724246453,-2.379788775134302,0.2567424476268709,-1.127021575140351,-1.6902488845294417,-1.018824055133674,-1.4417332271143748
1.635032370443778,0.38734162743571676,2.672543120768902,-0.16968141846261675,-1.3589213441673997,-0.6739711219594097,-2.2703025545289472,0.1685468019274722,-1.0932034951288598,-1.6698779062079756,-1.0716461576254246,-1.4410062391390865
1.4601628659442174,-0.18117078395390002,2.4199671185138207,-0.3118119650833048,-1.3149299817491245,-1.009355208441171,-2.1640803719479886,0.08701301241912088,-1.0610875215180298,-1.645120667529968,-1.1218231041240012,-1.4410582978884532
1.485631008408005,1.1347187042628442,2.2820585189863576,1.6382661844556519,-1.1652667239318506,-0.7422050888978765,-2.0254157338098935,0.11883972854534831,-1.0127272025342569,-1.61059952967555,-1.154336483886792,-1.444696223630289
1.42960298239676,0.7215252413215487,2.1057734194333064,2.220058940266921,-0.9460979041577857,-0.38267537586861056,-1.8732451410723814,0.2001665032628796,-0.9830686641709815,-1.5655521026292658,-1.1846875699656951,-1.4455502988511966
1.350319747702922,-0.07802389151372058,1.9155340978388085,2.1513802373802147,-0.6157793112072566,-0.3959995674902645,-1.7581737825243715,0.24241589393840815,-0.9536154049748206,-1.5238831323114852,-1.2117488059792492,-1.4441816005337422
1.2284223776966325,-1.2738242811674987,1.7992593826631917,1.4007377481833774,-0.37334167172264543,-0.24294752441457662,-1.6632017155920904,0.25460115123375543,-0.9325953340481388,-1.4889198292668284,-1.2419867954687984,-1.4408815588304844
1.0675269404339094,-1.284687245042554,1.6813715094974828,0.7182343714987034,-0.08139649740735236,-0.28719897924698484,-1.5937759538846852,0.22862874169064035,-0.909297239273725,-1.4563368979641949,-1.2748847737954399,-1.4383857672230098
0.9633765850953331,-1.4174547499565677,1.6022752950657022,-0.4799241738706383,0.07827175218669426,-0.09075368606325566,-1.5170466269600118,0.23125005545449787,-0.8892963620713209,-1.4253245416955593,-1.2999813569162602,-1.4304375964453286
0.8158009821786405,-1.0558754675410604,1.4657375799115602,-1.1347118194836396,0.2721852473254789,-0.017411392262777017,-1.4664880326946779,0.19584775125672238,-0.8772936786714712,-1.3967587594256785,-1.3281785571132254,-1.4201271830967421
-0.22271886494563567,-0.6837398657154462,1.3504963210227598,-1.6883110133119925,0.3892566714920824,-0.007988091884253319,-1.4107545668772394,0.1799950811267151,-0.8485372582867545,-1.3811290125413969,-1.3585169544902276,-1.4092651652333084
-0.8583218250390926,-0.6562544085448386,1.3424551232221715,-1.8889414827794326,0.706499915519656,0.3347526607200396,-1.3367625691455667,0.21761561611730978,-0.8153226995154524,-1.34887791140953,-1.3899264089230547,-1.4130102475715978
-1.4554006446285086,-1.4587764211204715,1.2865276257831957,-1.8474666176994405,1.0707508184544063,0.4161388881235179,-1.2832924355809832,0.2070390568230934,-0.7899267308356304,-1.3233695219300832,-1.420124181093581,-1.4098011683078995
-1.4818046944493266,-0.6416143932846131,1.1943896454747236,-1.647838272868794,1.509951602332411,0.03408559443845002,-1.258146891711316,0.1440490076397559,-0.7625119328340157,-1.3079168860655592,-1.47425719666129,-1.4191047847407772
-1.3474575563512847,-0.32489544345945587,1.0768613699427991,-1.3722016483039754,1.9516159948856089,-0.7519166347684626,-1.2464452409902695,0.028670987356992743,-0.7389608674218461,-1.288483229544651,-1.5259587943456674,-1.4296992783510607
-1.4310131517380762,1.1661554027602161,0.9406362086909533,-1.0744381263606209,2.1606858262399835,-1.4790029465143282,-1.245700129889588,-0.10098172783174703,-0.7275863655601938,-1.2652142716510357,-1.570179909617079,-1.4281226405852079
-1.2514388448500018,1.054920726984603,0.8383029346589285,-0.9190683876919153,2.2303861041484527,-2.0171240481375787,-1.2178589222343057,-0.1563432179813307,-0.7141466198850887,-1.2432221726165593,-1.6117118262838075,-1.4310146056057598
-0.5635594485559192,0.8953205631916888,0.6193554475021503,-0.9867780070902349,2.2031328357804294,-2.1208585569713483,-1.1660489660060436,-0.15509388176904915,-0.682238236011299,-1.226148787235255,-1.6563534905477375,-1.447049967910405
-1.0916315329714585,-1.8248839474413125,0.3538750470704188,-1.0277555474296975,2.1167921812587793,-2.1515904545445084,-1.0921930043428656,-0.1432276763643336,-0.6519984148245012,-1.2108951471731442,-1.6951074904850862,-1.4555653745413806
-0.9753494677192084,-1.4294906882174485,0.06338675894031306,-1.1292917751473013,2.0192979600444048,-2.056974113221025,-1.0095475606300865,-0.12523388161852023,-0.5999808797956145,-1.2176199482268875,-1.7362095614372768,-1.4716841954043265
-0.6804495984169397,-1.1218044180470226,-0.35861447798669344,-1.1073105482545982,1.9510320703093076,-2.2848621575630883,-0.9433266593553645,-0.132042030171083,-0.5528716560800573,-1.2290173437414043,-1.7828995901620532,-1.488209385604136
-1.069932932581894,-0.6685400734668613,-1.0248283451502103,-1.0893799505315651,1.8623385122887997,-2.403011673079473,-0.9146805952921219,-0.15612719466846567,-0.5228395531573251,-1.220602620891056,-1.8325543877205421,-1.5067264111347474
0.7277943807939417,-1.0595720072043822,-1.3536426013230207,-1.1249214695542369,1.8192933206317876,-2.60910166662956,-0.8980840026389951,-0.2227694918622863,-0.4962101027826977,-1.2045266572105555,-1.8688084744585827,-1.5203616971446088
-0.8610653510075428,0.8104797036415403,-1.671281350221963,-0.5790583822089976,1.6933837025375773,-2.459260704480244,-0.9170115721052018,-0.35463273300336673,-0.46477113087291366,-1.2040296767282554,-1.915849096674939,-1.5323188362975426
-2.1476852987717603,1.9687800949737453,-1.7779190959812885,0.509950691673836,1.5652685427062238,-2.240664933022822,-0.9489207059272659,-0.5096319169549416,-0.4614025784699215,-1.1788215306981473,-1.945047022390982,-1.5231406139881054
-1.6338637536235834,1.1811921592788146,-1.8367353581185941,-0.5353183802135814,1.4895965044996922,-2.124000794621851,-0.9302576336039462,-0.5788728677595464,-0.4466551978289788,-1.1614147151352843,-1.9486538355549035,-1.5103609500371817
-1.6594487314744664,0.356038367579678,-1.8334899007809735,-0.4652204815959172,1.3798364287993017,-1.8939018598294732,-0.9407481850960926,-0.7040695681803445,-0.470585792408533,-1.15175919235206,-1.953834867772441,-1.493970415427384
-1.490758420099826,0.2061490772075987,-1.7294457568098103,0.183140627577209,1.2658631057812118,-1.6581051623383223,-0.9882417143477654,-0.976089088386992,-0.5019536623763456,-1.1440267483376154,-1.9698531105274695,-1.4811791355021737
-1.4198371176020295,0.7161803833220635,-1.77108103403431,1.2769166748637475,1.1164221851041214,-1.366309193421777,-1.0301004927833006,-1.157673476819473,-0.5345137207430642,-1.1223398155336215,-1.9945069181566197,-1.4691265420964683
-1.651873919034659,1.2562500352637807,-1.8284689237693943,2.5384820526986274,0.9509962199520389,-0.9969684844600725,-1.0624564186703367,-1.2206355829567768,-0.5798487899564595,-1.0855729284045676,-2.0458478284745816,-1.4730719951646452
-1.3952147295611608,0.9662634527394086,-1.7964754240286283,2.2069994459812863,0.8227362401631475,-0.8391423394936807,-1.0211789753119873,-1.3400075653054189,-0.6431503674051549,-1.1080428865063487,-2.08224793506763,-1.478398413519291
-1.233386617099685,1.4214623956614767,-1.9010097708469895,1.834063556944146,0.5896150733505597,-0.7584155604463211,-0.9237678754631875,-1.7172510339752698,-0.7025644078322079,-1.1006493645850133,-2.122689285072992,-1.4832555385503856
-1.3498722109489936,-0.9541898661241341,-1.8785125133810543,1.467604474936447,0.35591221171971255,-0.7003141726880865,-0.866835096168493,-1.7801589982195372,-0.7469381549326938,-1.080647718883394,-2.1649416187822226,-1.4979539727010462
-1.0374270584137315,-0.7399113899254398,-1.7364096866762846,0.7549412794938165,0.17346126199270834,-0.7549468758222587,-0.7483307586201786,-1.93354505648991,-0.7722843046489747,-1.0761048774485602,-2.184405014833776,-1.5063148119584255
-0.917392583368556,-1.0993094426764531,-1.6273137030708682,0.347930028454007,-0.023130146535200288,-0.7228699893640819,-0.734600575062253,-1.8398479640290062,-0.7964552868804909,-1.059095763383104,-2.2160943006418137,-1.5253975846138979
-0.9053237934311129,-0.8606981578683524,-1.5647046333079957,0.11199699235845902,-0.26103371529226777,-0.6540730123963289,-0.7099900199836524,-1.7586529096451828,-0.8239534401913188,-1.0332052760725117,-2.245470944832202,-1.5357440268514986
-1.5014303516449092,2.001384271468659,-1.8024278126513669,1.1166221063100128,-0.6707730909250337,-0.18119419761800132,-0.820098068953293,-1.4549260770221462,-0.8894069459219457,-0.945518923081596,-2.298076830868778,-1.5371834392265384
-1.8940370587056665,1.7962824366784529,-1.8269730270308853,1.8629625576478728,-1.0663419925359363,0.24505930939186843,-0.9057227862753903,-1.1889035601326043,-0.9700813079899563,-0.8666887619730346,-2.3463983915173405,-1.539309179458207
-1.8108373813883434,1.5921244337607832,-1.826918124608834,2.1806214081241224,-1.4935121847862802,0.7267318199125747,-0.9937227717704601,-0.9101178042641545,-1.037914289659344,-0.7649125438695931,-2.399043291411237,-1.5457988252776063
-1.5023694309021938,1.1350139572391915,-1.8013322930876412,1.5810055603961208,-1.8983454210402513,0.8028983617614335,-0.9735585307720359,-0.9345538822599068,-1.090597689881895,-0.70480611233417,-2.4452638984990087,-1.5805845199694362
-1.745759532927717,1.0131740596426604,-1.8962245123427994,2.202988954204178,-2.3027955256981008,1.5519786600895042,-1.0349983171380703,-0.6642929803049555,-1.20191492238675,-0.5337382730251506,-2.501193009876616,-1.5660646163078775
-1.8487062171945308,1.8100614112324818,-2.1095938211883754,2.936483284068382,-2.654935079571315,3.005676312613633,-1.325524473509066,0.7409231361688525,-1.3961223747847205,-0.10862469004111736,-2.574832121470129,-1.4625341545903223
-1.6669008475862421,1.2961230022419197,-2.0628931962034636,2.432968686611419,-2.7014842743313383,3.0898662531937524,-1.5974933261913622,1.603702555113201,-1.5940976808785594,0.13821145622618206,-2.6195975950749917,-1.3809871961338787
-1.3826884194250468,0.8928579468046339,-1.908281862162711,1.9939656317483547,-2.590589276351781,2.828862404393421,-1.892506713108567,2.1905730352344994,-1.7898732875170382,0.2520113983674132,-2.648979550160703,-1.3225020738503437
-1.2158189293010144,0.3481820683945994,-1.8233082840553505,1.6316083810216133,-2.4837292405726394,2.5532751858085354,-2.220994803675209,2.66764679353662,-1.9751950451139284,0.35293377965048334,-2.6773567429630925,-1.2719446264103067
-1.0670002652095245,-0.2593749638863874,-1.7062726963790198,1.3398334245762866,-2.3821574964985985,2.2552727953075333,-2.5351037042717297,2.9206797354833256,-2.1318596650420685,0.4354271402103108,-2.6988719410513333,-1.2326368660965266
-1.064151404011664,-1.5479135466953133,-1.5932330869673712,1.0449080230643732,-2.2606548926147263,1.9838685066125397,-2.679231075093053,2.9549250834072653,-2.288004316727196,0.41800282794636456,-2.733659821228289,-1.248990806403446
-1.1205774473868044,-1.4613506454752836,-1.6195767053793273,0.6687181505759794,-2.210923189719949,1.8254426242497341,-2.8934164144267687,3.1368202935914753,-2.445197036948801,0.5448357934113572,-2.756652689091232,-1.1948393957153836
-0.6647026134556989,-1.5565616983979198,-1.6234359112952406,0.26276887143078725,-2.1500946956971214,1.7057452539390658,-3.0024265396230327,3.206429241306438,-2.5730209125924484,0.7222704506875699,-2.7740735383848296,-1.1313268180593476
-0.2916175169856474,-1.271393239891491,-1.6059845455610233,-0.28213823008954525,-2.0827470691524193,1.5821919035646064,-3.0857290065253955,3.183542450256588,-2.6759502562509874,0.8965117476755702,-2.7962440516384213,-1.0860491925545395
0.4940372908107899,-0.8802006851909313,-1.4604385775511486,-0.5929777571219195,-2.002819396436041,1.3675201126708256,-3.042129705525429,3.0060034672630773,-2.7598084286725433,0.9353734288621031,-2.8040092394379568,-1.066430839601466
1.4057920641736925,-0.4824487247981894,-1.3408795614405218,-0.921667921484834,-1.9044619991891418,1.2124709322746121,-2.9754366039902984,2.828664700338808,-2.8234772919992115,0.9474135693294428,-2.8036335075184073,-1.0460653765353871
1.2150367204829182,-0.2346165160155642,-1.2629638639314427,-1.1836564474898654,-1.8286946848882286,1.0930440351895006,-2.953629411106976,2.6959977638122257,-2.873020754718022,1.0168948419584378,-2.792086572084331,-0.9992390706664797
0.8383110913974936,-0.0981370147242612,-1.2444691883840997,-1.718673235761041,-1.7785817719974002,0.9008536303327775,-2.9067641009875382,2.5479376381843437,-2.8951074971777833,1.0843951320639744,-2.7804586999062764,-0.9622305164815332
1.6112752405673183,1.0987547580715669,-1.099046656018612,-1.490885569506471,-1.711746380342739,0.7284779098774774,-2.85373168202163,2.3755156293613218,-2.8964745985100815,1.1247239476150834,-2.753397835344887,-0.9263332430220019
1.7145181848451814,-1.1632626333500056,-0.7827488195559611,-1.6156655690539106,-1.6634793314046579,0.564224941265801,-2.8139654756349852,2.2493510591814356,-2.89938199718178,1.1912314674793218,-2.7392393525851078,-0.8881944089471854
1.3779457067321423,-1.7811795543106377,-0.6178588121511213,-1.485743926194465,-1.6372438030015428,0.45251294507516693,-2.814455386410386,2.185942438966899,-2.8935914671190934,1.3544427066210125,-2.73736964177833,-0.8350949247376338
1.1126925877905285,-1.2744185228199827,-0.41825375258418573,-1.2836944386163807,-1.5749006373250292,0.33469393142459297,-2.8042193885019655,2.0063020225348014,-2.875228020261317,1.4286683023663986,-2.7218542279579045,-0.7988959345944391
0.24349500378178476,-0.3588546957850309,-0.31731766440074,-1.120558866053559,-1.5613969131739962,0.1749133659178555,-2.8108566431272477,1.8982503415458865,-2.8710890968535097,1.5653896821979534,-2.7209204528446653,-0.7521583023046211
-0.1186350703446887,-0.09255163124500712,-0.19733486539828402,-1.0058274163474616,-1.5306146832003644,0.004219795135867993,-2.7827306590578114,1.7721313440945397,-2.8662195655806144,1.6478095464629658,-2.7107519302298564,-0.7087274445331971
-1.8632008517434275,1.7939632393306781,-0.5211508432528928,-0.6856513193526228,-1.5417980116951733,-0.12675717499216602,-2.7795949493102894,1.7537989897686042,-2.8752718679828155,1.8495970800296517,-2.7159408543233767,-0.6388578493832127
-2.0186899527758655,1.943090642304606,-1.0984160199653485,0.11451585926041075,-1.599297289772565,-0.35164893804085084,-2.7910245275164645,1.7973753148107692,-2.9028702501196175,2.1183554857615814,-2.7358135436450977,-0.5573370969610977
-1.717959811223696,1.3433772557197627,-1.5944112152440002,0.6842613870053964,-1.6308598084817036,-0.6864671110496887,-2.7675553642271193,1.7826798736081768,-2.9057962003744167,2.324147252598608,-2.7595881034351852,-0.5214987132949173
-1.3120237368268985,0.9636593612546902,-1.5064646514881623,0.9061489650055038,-1.6311461366423379,-1.1786271439745328,-2.7003912625878623,1.717537870316399,-2.894126097768867,2.4170599406772975,-2.775333222817662,-0.5194959164495283
-1.1676996025452109,0.1109965945301717,-1.6054337592370989,0.9707536845203996,-1.5818770113056488,-1.4282261922408077,-2.618981217399786,1.6323407472721352,-2.8710047466535284,2.4583583095903103,-2.7758783693311364,-0.5042382316472958
-0.8864280916686875,-0.08592529266618379,-1.6715812957189373,0.8741136409531908,-1.5386728335812123,-1.6672290339531066,-2.569277512145102,1.4852939775579148,-2.8498266519608166,2.46779528688343,-2.7772625242550113,-0.5035072856334394
-0.6775827554840195,-0.3888733248825484,-1.4361471123888223,0.9005161406126333,-1.484842781675447,-1.8029738305572762,-2.4981113845118177,1.3549839688825565,-2.827692454995172,2.4195415988982436,-2.7680743388847198,-0.49626208175327885
-0.1814563234005823,-0.6773155323825196,-1.601792381379962,0.6611010431959805,-1.4829983488427907,-2.0889620092452024,-2.440103627084766,1.2798989544032804,-2.816625522099731,2.4055863147102405,-2.7735507020898607,-0.5044228618769978
1.7279124058088169,-1.8346101842991671,-1.7612903696014324,0.16147627581605908,-1.437595361690209,-1.9848427855354225,-2.3891916556069464,1.1990148051711227,-2.793405607003381,2.4097232033504246,-2.773636913760523,-0.4975366844770385
1.8844425272401144,-1.896534941224741,-1.6191331423651127,-0.18596046718913672,-1.3064356494645082,-1.94513551630163,-2.322377290401059,1.1141712597702322,-2.7544328359183328,2.390264000499977,-2.775427998746675,-0.5321186350168601
1.6681665857170198,-1.1391084124014321,-1.179286734393324,0.04026593331152789,-1.1889012877246696,-1.755185029740859,-2.2526970952134375,0.9953436411234847,-2.690259828266718,2.3584479421392093,-2.777345420215507,-0.6191278386089711
1.4931725428603777,-0.24327357455494591,-0.9540747439371176,0.18022551126332154,-1.0894371251539139,-1.539263760131477,-2.1914305705207355,0.8429605338944062,-2.6215437199327694,2.3161411153526923,-2.77196672396772,-0.699202582253703
1.3792873205283323,0.3549201309031762,-0.4640276214071148,0.7021461479996368,-0.9921118213130561,-1.3561395640914236,-2.1319207587362503,0.6965434405863901,-2.556562832858784,2.267461225996669,-2.762444373878483,-0.7704043636681892
1.233302790372186,0.8137590179695413,-0.020838315644636042,1.1693916051398117,-0.9115117262921362,-1.2118408555910387,-2.083511665453605,0.5311051397205573,-2.51009630302316,2.196850070214782,-2.7457743188844104,-0.8085934113863211
1.3218721214785538,0.4662289341325788,1.019747032971428,1.1543595312034085,-0.8598638954277023,-1.1241177527702682,-2.0365181946987487,0.38817005238249647,-2.4786901916398985,2.103558126228552,-2.724943361004372,-0.8219269538661174
1.3830853116403543,-0.9807468853561053,2.0823399790238133,-0.8980205381087649,-0.7638315113431796,-1.041670700530251,-1.9929067867747345,0.2523779369666459,-2.453604614893101,2.0004074611563496,-2.7042094139236954,-0.8292835153592477
1.3311967848152357,-1.7405474593859258,2.3181044032081055,-2.107317060069718,-0.6508292076766953,-0.9756671565344567,-1.9576224089511107,0.07455643950126138,-2.428328310898028,1.8907245208492438,-2.6820726028237494,-0.8356402410970779
0.8137014091531637,-0.5835190790244015,1.9986217412972043,-2.0786543842034573,-0.5792862581217556,-0.9345709465332466,-1.926143038207826,-0.03989918967915306,-2.4033610781559647,1.8483408552341951,-2.6627052130549385,-0.8149388215052505
0.12490327315634832,-0.2573510205396466,1.7126713560656093,-1.8099847488709184,-0.5500956569207415,-0.8882020192905654,-1.8886383458099605,-0.15165673689655285,-2.3803244508062495,1.783862626653005,-2.636648471115975,-0.7844016608958089
-1.077206208161657,0.15894208072472782,1.4164050087595321,-1.4596655362518063,-0.5594812107340655,-0.8558727860521349,-1.871833955832016,-0.3269188624787576,-2.3716944489592358,1.696484753442215,-2.6012520562018357,-0.7327876054008836
-1.5784202209677223,0.04103907914541924,1.1874118567273722,-1.230699402048568,-0.5221988676775695,-0.8113241126686759,-1.8419698728465301,-0.48818131745452137,-2.3494246498077294,1.6258566569233686,-2.5661959517727526,-0.6906341580262507
-1.241763257833898,0.13127791821428025,1.2285655584467374,-1.3180241825140355,-0.4656112584694417,-0.7582634855062976,-1.8026840470972032,-0.6561603282196877,-2.310205745860026,1.5747164595317225,-2.5335535790848174,-0.6618790323779961
-1.1734542997767876,-0.12292160334534213,1.1704933780509925,-1.4505299209716973,-0.49340648405669557,-0.785761185502171,-1.7709624588340085,-0.7987815054786526,-2.2651321647620097,1.571235009580155,-2.5061685796614914,-0.6195834190432202
-1.2952230359096175,-1.7883435714050158,1.0273560370169488,-1.2284850933813163,-0.5103213671417118,-0.7684917279432356,-1.735378244960627,-0.9021941818968495,-2.2060308707891028,1.5696281587863887,-2.4828348175762365,-0.5769883506243138
